Date,HomeTeam,AwayTeam,HG,AG,HxG,AxG,HP,AP,HTS,ATS,HSI,ASI,HSO,ASO,HBS,ABS,HFK,AFK,HC,AC,HOFF,AOFF,HTI,ATI,HGS,AGS,HF,AF,HRC,ARC,HYC,AYC,HTP,ATP,HPC,APC,HT,AT,HA,AA,HDA,ADA,HClC,AClC,HCrC,ACrC,HDC,ADC,Resultado
07.10.2023 13:00,G.A. Eagles,Heracles,4,0,1.36,1.43,38,62,22,17,13,8,5,6,4,3,12,10,9,5,1,2,13,16,8,9,10,11,0,0,0,2,319,514,240,442,14,14,89,104,45,43,,,,,,,4
07.10.2023 11:45,Almere City,Waalwijk,1,0,1.96,0.49,42,58,18,13,6,4,4,6,8,3,11,14,4,3,1,0,27,30,4,5,8,11,0,0,1,1,350,469,235,340,19,33,111,131,53,49,,,,,,,1
07.10.2023 09:30,Heerenveen,Nijmegen,1,1,2.08,1.08,48,52,18,9,7,3,6,2,5,4,8,8,7,1,2,1,27,23,2,6,5,12,0,0,1,0,437,473,349,379,18,23,108,108,68,47,,,,,,,0
06.10.2023 13:00,FC Volendam,Utrecht,1,0,1.92,0.54,67,33,15,7,5,3,9,3,1,1,15,23,6,0,1,1,21,29,3,4,20,11,0,1,3,2,485,248,401,151,12,14,133,71,57,33,,,,,,,1
01.10.2023 09:45,AZ Alkmaar,Sittard,4,0,2.26,0.55,55,45,12,8,7,1,2,5,3,2,14,13,1,3,0,2,26,15,1,3,14,12,0,0,1,3,580,444,509,366,9,20,112,96,37,33,,,,,,,4
01.10.2023 07:30,Excelsior,Sparta Rotterdam,2,1,1.58,0.41,55,45,15,9,7,5,4,2,4,2,17,7,2,7,0,3,17,19,4,5,9,12,0,0,4,1,457,368,376,270,13,16,98,105,55,44,,,,,,,1
01.10.2023 07:30,Heracles,Zwolle,2,1,2.14,1.85,43,57,13,13,6,5,6,6,1,2,13,13,2,2,4,2,28,26,4,4,8,12,0,0,1,3,381,498,296,419,16,21,77,129,40,55,,,,,,,1
01.10.2023 05:15,Nijmegen,Vitesse,1,3,1.24,0.43,63,37,9,10,5,5,3,3,1,2,18,18,6,5,4,2,17,23,2,4,9,18,0,0,2,5,479,262,383,188,24,14,115,79,51,28,,,,,,,-2
30.09.2023 14:00,Twente,Heerenveen,1,0,0.7,0.4,65,35,11,5,3,1,5,4,3,0,13,12,8,1,2,1,25,17,1,2,10,12,0,0,3,1,573,294,478,201,23,12,142,91,69,48,,,,,,,1
30.09.2023 11:45,PSV,FC Volendam,3,1,4.4,0.92,75,25,38,2,17,1,13,1,8,0,9,14,7,0,5,3,33,10,0,14,11,8,0,1,1,2,639,208,543,112,19,25,171,70,114,18,,,,,,,2
30.09.2023 11:45,Utrecht,Almere City,0,2,0.68,2.06,52,48,11,17,2,5,7,6,2,6,22,15,4,6,0,2,26,13,3,2,18,15,1,0,4,4,417,371,296,268,16,13,113,126,68,91,,,,,,,-2
30.09.2023 09:30,Feyenoord,G.A. Eagles,3,1,3.2,0.3,62,38,29,7,9,3,12,3,8,1,11,12,11,0,3,2,21,11,2,6,10,11,0,0,1,2,595,358,526,280,12,16,139,63,63,20,,,,,,,2
28.09.2023 13:00,AZ Alkmaar,Heracles,1,1,2.25,0.69,61,39,21,4,7,2,7,2,7,0,9,11,16,0,3,0,21,23,1,6,9,8,0,0,1,3,599,395,523,319,21,17,142,60,83,22,,,,,,,0
27.09.2023 13:00,Twente,Vitesse,1,0,1.55,0.98,66,34,18,10,5,3,8,7,5,0,11,5,5,1,2,5,17,22,3,4,10,15,0,0,1,4,505,264,414,173,8,21,132,72,71,20,,,,,,,1
27.09.2023 11:45,PSV,G.A. Eagles,3,0,3.65,0.73,65,35,23,9,11,2,5,5,7,2,7,13,9,2,3,0,19,24,2,8,10,7,0,0,0,2,607,317,514,228,18,12,146,86,70,45,,,,,,,3
27.09.2023 07:00,Ajax,Feyenoord,0,4,0.28,2.44,62,38,9,14,2,7,3,7,4,0,14,18,4,0,3,0,16,11,3,2,15,14,0,0,3,2,603,365,504,282,17,16,,,,,,,,,,,-4
24.09.2023 09:45,Waalwijk,Twente,1,0,0.5,0.7,47,53,9,7,3,2,5,2,1,3,12,13,1,6,1,0,17,21,2,2,12,12,0,0,1,1,397,427,302,337,19,17,98,92,38,61,,,,,,,1
24.09.2023 09:45,Zwolle,AZ Alkmaar,0,3,0.78,1.31,46,54,7,15,3,5,2,7,2,3,11,13,2,6,0,4,11,18,2,3,14,8,0,0,3,2,435,501,364,425,24,11,95,97,28,64,,,,,,,-3
24.09.2023 05:15,Sparta Rotterdam,Vitesse,1,0,1.37,0.33,49,51,17,6,5,0,5,4,7,2,18,16,5,3,2,0,24,32,0,4,13,17,0,0,1,2,341,354,249,252,21,21,104,94,59,35,,,,,,,1
23.09.2023 14:00,Heerenveen,Excelsior,0,3,0.82,0.41,58,42,9,7,2,4,5,2,2,1,12,12,3,2,2,2,25,18,1,2,10,11,0,0,4,2,513,368,442,286,14,25,155,79,64,27,,,,,,,-3
23.09.2023 13:00,Almere City,PSV,0,4,0.43,3.84,39,61,9,20,2,9,4,9,3,2,9,15,5,8,0,2,24,20,5,2,15,6,0,0,1,1,295,470,192,352,14,16,99,106,58,41,,,,,,,-4
23.09.2023 11:45,Nijmegen,Utrecht,3,0,2.42,1.69,42,58,9,17,5,3,2,7,2,7,12,10,4,4,4,1,19,15,3,2,8,11,0,0,1,2,385,531,306,462,18,21,89,118,49,51,,,,,,,3
23.09.2023 09:30,FC Volendam,Heracles,2,2,2.05,1.45,50,50,16,15,6,5,6,6,4,4,14,19,5,7,5,2,17,16,3,4,14,14,0,0,1,1,376,376,301,291,12,20,100,87,52,46,,,,,,,0
22.09.2023 13:00,G.A. Eagles,Sittard,3,0,,,49,51,20,21,9,2,5,12,6,7,15,3,2,5,0,0,32,20,2,6,14,2,0,0,0,4,403,403,302,313,17,21,87,103,63,58,,,,,,,3
17.09.2023 09:45,AZ Alkmaar,Sparta Rotterdam,2,0,1.75,0.68,52,48,18,10,7,3,8,5,3,2,5,7,9,4,1,0,17,20,3,5,8,5,0,0,0,3,498,457,415,376,13,14,121,111,68,40,,,,,,,2
17.09.2023 07:30,Excelsior,Almere City,0,0,0.84,1.51,49,51,14,15,2,3,6,10,6,2,16,8,4,5,1,3,31,35,3,2,7,13,0,0,2,3,430,431,280,286,21,20,91,141,48,74,,,,,,,0
17.09.2023 07:30,Twente,Ajax,3,1,3.02,0.93,46,54,24,10,9,2,4,4,11,4,13,13,5,9,2,2,16,17,1,6,13,9,0,0,1,2,474,535,382,454,21,12,86,137,50,51,,,,,,,2
17.09.2023 05:15,Zwolle,G.A. Eagles,1,1,2.61,0.9,62,38,27,9,11,2,7,5,9,2,9,11,11,4,2,3,18,16,1,10,9,6,0,1,1,4,498,311,422,238,14,7,113,89,76,36,,,,,,,0
16.09.2023 14:00,Heracles,Utrecht,1,3,1.02,1.64,57,43,11,11,1,7,7,4,3,0,14,17,4,4,4,1,22,20,4,0,13,12,0,0,3,3,456,349,372,267,10,17,122,70,71,22,,,,,,,-2
