Date,HomeTeam,AwayTeam,HG,AG,HxG,AxG,HP,AP,HTS,ATS,HSI,ASI,HSO,ASO,HBS,ABS,HFK,AFK,HC,AC,HOFF,AOFF,HTI,ATI,HGS,AGS,HF,AF,HRC,ARC,HYC,AYC,HTP,ATP,HPC,APC,HT,AT,HA,AA,HDA,ADA,HClC,AClC,HCrC,ACrC,HDC,ADC,Resultado
30.09.2023 11:15,Leuven,St. Lieja,1,2,,,45,55,11,13,5,3,6,10,,,,,6,3,1,9,17,15,1,4,10,11,0,0,2,1,425,525,,,,,96,120,46,54,,,,,,,-1
30.09.2023 09:00,Eupen,Anderlecht,1,3,1.06,2.3,48,52,9,20,3,6,6,14,,,,,2,4,3,1,20,11,3,2,11,15,0,0,1,0,537,590,,,,,86,129,47,65,,,,,,,-2
29.09.2023 13:45,Kortrijk,Círculo Brujas,2,1,,,46,54,10,10,4,2,6,8,,,,,3,7,2,1,18,18,1,2,13,19,0,0,3,1,346,398,,,,,129,156,39,92,,,,,,,1
28.09.2023 13:45,Club Brujas,Genk,1,1,,,58,42,18,15,3,5,15,10,,,,,10,3,1,1,23,12,4,2,16,7,0,0,4,1,510,377,,,,,140,95,71,48,,,,,,,0
28.09.2023 11:30,RWDM,Royale Union SG,2,3,,,49,51,10,16,7,8,3,8,,,,,3,8,1,5,19,17,5,5,8,14,0,0,2,3,475,470,,,,,100,155,43,73,,,,,,,-1
27.09.2023 13:45,Antwerp,Gent,0,0,,,64,36,14,6,4,2,10,4,,,,,6,0,2,1,16,17,2,4,10,4,0,0,3,1,618,359,,,,,168,73,97,37,,,,,,,0
24.09.2023 12:15,Gent,Eupen,2,1,,,44,56,13,14,6,3,7,11,,,,,3,7,2,0,15,23,2,4,9,16,1,0,1,4,401,511,,,,,95,89,47,50,,,,,,,1
24.09.2023 11:30,Anderlecht,Club Brujas,1,1,,,43,57,8,9,1,3,7,6,,,,,3,4,3,0,12,11,2,0,12,11,0,0,1,1,432,566,,,,,87,139,55,50,,,,,,,0
24.09.2023 09:00,Círculo Brujas,Royale Union SG,0,2,,,48,52,6,14,1,7,5,7,,,,,3,2,4,5,18,14,5,1,8,17,1,0,3,2,372,395,,,,,160,93,42,27,,,,,,,-2
24.09.2023 06:30,Genk,St. Truiden,3,3,,,51,49,20,16,7,6,13,10,,,,,5,1,3,3,22,14,3,4,17,11,0,0,2,4,438,427,,,,,122,93,52,33,,,,,,,0
23.09.2023 13:45,Antwerp,RWDM,0,0,,,73,27,14,5,3,1,11,4,,,,,9,1,5,1,30,11,1,3,4,13,0,0,0,1,741,281,,,,,164,70,75,13,,,,,,,0
23.09.2023 11:15,KV Mechelen,Leuven,1,2,,,69,31,16,15,4,8,12,7,,,,,6,6,5,1,15,12,6,3,12,7,0,0,5,3,593,267,,,,,159,48,83,29,,,,,,,-1
23.09.2023 09:00,Charleroi,Kortrijk,1,0,,,57,43,14,13,5,3,9,10,,,,,7,7,2,0,19,23,3,4,16,13,0,0,2,1,550,405,,,,,136,94,77,39,,,,,,,1
22.09.2023 13:45,St. Lieja,Westerlo,0,0,,,63,37,14,3,5,2,9,1,,,,,5,2,2,1,22,15,2,5,6,23,0,0,0,3,604,353,,,,,162,72,67,20,,,,,,,0
17.09.2023 12:15,St. Truiden,KV Mechelen,2,0,,,53,47,16,13,4,7,12,6,,,,,1,7,4,2,17,14,7,2,8,12,0,0,1,2,557,486,,,,,96,95,29,55,,,,,,,2
17.09.2023 11:30,Leuven,Gent,1,1,,,34,66,9,22,2,4,7,18,,,,,3,16,0,5,14,17,3,1,7,11,0,0,4,3,262,509,,,,,92,144,33,105,,,,,,,0
17.09.2023 09:00,Kortrijk,Anderlecht,2,2,,,45,55,9,18,4,6,5,12,,,,,3,11,1,3,13,22,4,2,13,6,1,1,5,1,415,501,,,,,98,104,28,71,,,,,,,0
17.09.2023 06:30,Eupen,St. Lieja,1,3,,,44,56,13,16,3,6,10,10,,,,,6,6,2,1,15,19,3,2,5,12,0,1,1,4,401,521,,,,,106,96,45,46,,,,,,,-2
16.09.2023 13:45,Club Brujas,Charleroi,4,2,,,56,44,25,14,10,8,15,6,,,,,5,5,0,1,23,11,6,6,8,6,0,0,2,3,545,428,,,,,124,90,66,39,,,,,,,2
