Date,HomeTeam,AwayTeam,HG,AG,HxG,AxG,HP,AP,HTS,ATS,HSI,ASI,HSO,ASO,HBS,ABS,HFK,AFK,HC,AC,HOFF,AOFF,HTI,ATI,HGS,AGS,HF,AF,HRC,ARC,HYC,AYC,HTP,ATP,HPC,APC,HT,AT,HA,AA,HDA,ADA,HClC,AClC,HCrC,ACrC,HDC,ADC,Resultado
22.10.2023 08:00,Lille,Brest,1,0,1.89,0.54,44,56,6,9,4,1,1,6,1,2,14,12,3,5,0,1,18,25,1,3,12,13,0,0,2,3,385,489,279,401,30,28,109,143,41,49,,,,,,,1
22.10.2023 08:00,Nantes,Montpellier,2,0,1.57,0.52,57,43,14,11,5,6,7,2,2,3,13,17,4,3,1,0,18,20,6,3,16,13,0,0,2,1,604,452,514,359,17,16,112,95,54,57,,,,,,,2
22.10.2023 08:00,Toulouse,Reims,1,1,0.5,1.23,49,51,11,15,5,4,4,6,2,5,17,19,5,7,1,2,18,21,3,4,18,15,0,0,2,0,434,441,350,346,15,32,116,97,52,49,,,,,,,0
22.10.2023 06:00,Lorient,Stade Rennais,2,1,0.51,1.21,31,69,5,20,4,6,1,5,0,9,16,5,6,16,0,2,10,26,5,3,5,14,0,0,0,2,295,655,215,576,29,19,51,151,27,102,,,,,,,1
21.10.2023 14:00,Niza,Marsella,1,0,0.71,0.91,50,50,10,9,2,1,5,6,3,2,9,13,4,2,0,3,17,16,1,1,13,6,0,1,4,3,486,491,420,421,21,17,77,121,37,39,,,,,,,1
21.10.2023 10:00,PSG,Estrasburgo,3,0,2.02,0.28,77,23,8,7,4,1,3,4,1,2,11,15,1,6,4,1,8,20,1,1,11,10,0,0,2,0,842,226,783,170,23,18,143,64,58,37,,,,,,,3
20.10.2023 14:00,Le Havre,Lens,0,0,1.5,1.55,39,61,14,13,5,7,7,3,2,3,9,16,3,3,1,4,29,29,7,5,16,9,0,0,2,3,373,582,286,487,13,24,106,122,43,51,,,,,,,0
08.10.2023 13:45,Stade Rennais,PSG,1,3,0.26,0.56,42,58,14,17,4,7,8,3,2,7,13,13,1,7,1,1,24,13,4,3,12,15,0,0,1,0,445,638,367,567,20,23,119,107,57,58,,,,,,,-2
08.10.2023 10:05,Lens,Lille,1,1,2.24,1.55,44,56,14,8,5,3,5,3,4,2,16,17,8,5,3,0,24,14,2,4,14,16,0,0,2,4,386,502,310,411,5,19,93,87,54,27,,,,,,,0
08.10.2023 08:00,Brest,Toulouse,1,1,1.72,1.02,55,45,13,9,2,3,7,1,4,5,23,16,3,5,0,1,16,18,2,1,18,18,0,0,2,2,455,378,359,292,15,12,128,92,43,30,,,,,,,0
