Date,HomeTeam,AwayTeam,HG,AG,HxG,AxG,HP,AP,HTS,ATS,HSI,ASI,HSO,ASO,HBS,ABS,HFK,AFK,HC,AC,HOFF,AOFF,HTI,ATI,HGS,AGS,HF,AF,HRC,ARC,HYC,AYC,HTP,ATP,HPC,APC,HT,AT,HA,AA,HDA,ADA,HClC,AClC,HCrC,ACrC,HDC,ADC,Resultado
30.09.2023 14:00,Real Sociedad,Athletic Club,3,0,1.37,1.64,51,49,8,18,5,3,1,10,2,5,14,24,5,7,2,2,24,24,3,2,20,9,0,0,2,2,,,,,,,97,116,29,44,,,,,,,3
30.09.2023 11:30,Girona,Real Madrid,0,3,1.92,2.23,52,48,13,14,3,7,8,3,2,4,15,15,1,4,0,0,21,12,4,3,13,14,0,1,2,2,,,,,,,126,81,63,31,,,,,,,-3
30.09.2023 09:15,Rayo Vallecano,Mallorca,2,2,1.64,1.38,61,39,19,9,5,4,9,3,5,2,23,12,5,0,1,2,17,17,2,3,12,20,0,0,2,5,,,,,,,130,102,48,29,,,,,,,0
30.09.2023 07:00,Getafe,Villarreal,0,0,0.87,0.13,65,35,22,3,9,0,11,2,2,1,12,20,6,4,3,1,18,18,0,9,19,11,0,1,2,4,,,,,,,135,78,73,26,,,,,,,0
29.09.2023 14:00,Barcelona,Sevilla,1,0,2.28,1.16,59,41,18,12,5,3,5,8,8,1,16,12,13,3,1,3,26,32,3,4,11,15,0,0,2,3,,,,,,,98,83,61,50,,,,,,,1
28.09.2023 14:30,Osasuna,Atlético de Madrid,0,2,0.85,1.3,54,46,13,5,2,3,8,2,3,0,10,16,7,2,2,5,27,13,1,2,14,4,1,1,3,3,,,,,,,148,67,84,27,,,,,,,-2
28.09.2023 12:00,Celta de Vigo,Alavés,1,1,0.58,2.2,46,54,8,21,0,11,4,7,4,3,14,9,2,8,0,2,25,19,10,0,9,11,1,0,5,3,,,,,,,108,107,38,50,,,,,,,0
28.09.2023 12:00,Granada,Real Betis,1,1,1.62,0.75,39,61,18,13,7,3,7,6,4,4,12,16,5,7,2,2,16,18,2,6,14,10,0,0,2,1,,,,,,,73,113,48,55,,,,,,,0
27.09.2023 14:30,Cádiz,Rayo Vallecano,0,0,0.46,0.23,52,48,9,9,2,4,6,5,1,0,13,14,1,2,1,2,25,22,4,2,16,13,0,1,5,6,,,,,,,115,96,53,31,,,,,,,0
27.09.2023 14:30,Valencia,Real Sociedad,0,1,0.35,0.17,37,63,9,2,2,1,4,1,3,0,19,19,0,2,3,2,26,27,0,2,14,17,1,0,4,7,,,,,,,109,94,30,37,,,,,,,-1
27.09.2023 12:00,Athletic Club,Getafe,2,2,0.63,1.19,48,52,9,13,4,5,2,4,3,4,18,17,5,4,6,1,23,20,3,2,9,19,1,0,5,6,,,,,,,81,103,35,60,,,,,,,0
27.09.2023 12:00,Real Madrid,Las Palmas,2,0,1.9,0.61,47,53,21,16,9,2,3,8,9,6,10,15,7,2,6,2,15,7,2,7,7,9,0,0,0,1,,,,,,,117,107,70,42,,,,,,,2
