Date,HomeTeam,AwayTeam,HG,AG,HxG,AxG,HP,AP,HTS,ATS,HSI,ASI,HSO,ASO,HBS,ABS,HFK,AFK,HC,AC,HOFF,AOFF,HTI,ATI,HGS,AGS,HF,AF,HRC,ARC,HYC,AYC,HTP,ATP,HPC,APC,HT,AT,HA,AA,HDA,ADA,HClC,AClC,HCrC,ACrC,HDC,ADC,Resultado
07.10.2023 12:00,SC Braga,Rio Ave,2,1,3,1.96,74,26,33,9,10,3,15,6,8,0,13,9,16,1,2,2,31,7,2,8,8,11,0,0,1,2,,,,,,,132,76,109,20,,,,,,,1
07.10.2023 09:30,Chaves,Gil Vicente,4,2,2.15,1.01,46,54,14,9,9,5,3,4,2,0,13,15,6,1,0,0,15,24,3,5,17,14,1,0,3,3,,,,,,,109,97,43,24,,,,,,,2
07.10.2023 09:30,Farense,Vizela,0,0,0.84,0.99,48,52,20,17,6,6,9,9,5,2,14,23,14,6,1,3,18,28,6,6,21,11,0,0,1,1,,,,,,,87,96,45,50,,,,,,,0
06.10.2023 14:15,Moreirense,Boavista,1,1,0.6,0.47,50,50,11,8,6,1,5,7,0,0,15,14,6,1,1,2,22,24,0,5,13,13,0,0,0,3,,,,,,,98,106,45,40,,,,,,,0
02.10.2023 14:15,Gil Vicente,Casa Pia,2,0,0.99,0.3,59,41,16,9,9,1,5,5,2,3,16,12,5,5,2,1,15,20,1,7,10,16,0,1,3,3,,,,,,,139,75,51,23,,,,,,,2
01.10.2023 14:30,Rio Ave,Moreirense,0,4,1.23,1.8,57,43,10,11,4,6,4,3,2,2,26,14,4,2,1,1,21,17,2,4,13,26,0,0,3,5,,,,,,,124,93,44,23,,,,,,,-4
01.10.2023 12:00,V. Guimaraes,Estoril,3,2,3.25,0.87,65,35,26,10,8,5,13,3,5,2,13,17,11,2,1,2,10,17,3,5,16,11,0,1,4,4,,,,,,,123,77,61,25,,,,,,,1
01.10.2023 09:30,Arouca,Chaves,0,2,0.42,1.25,58,42,11,4,2,3,6,0,3,1,11,17,5,3,1,1,36,22,1,2,16,10,1,0,3,5,,,,,,,110,70,44,27,,,,,,,-2
30.09.2023 14:30,Farense,Sporting CP,2,3,0.46,3.14,34,66,9,22,4,10,5,9,0,3,13,13,2,8,2,1,16,32,7,2,13,12,1,0,5,6,,,,,,,75,129,17,97,,,,,,,-1
30.09.2023 12:00,Boavista,Famalicao,2,2,0.98,1.28,51,49,10,7,6,3,1,3,3,1,22,23,2,4,1,1,25,17,1,4,23,21,1,2,5,4,,,,,,,107,65,38,30,,,,,,,0
30.09.2023 09:30,Vizela,Portimonense,2,3,0.94,0.97,68,32,14,9,4,7,8,2,2,0,17,10,13,2,1,1,12,5,4,3,11,16,0,1,3,3,,,,,,,122,61,78,24,,,,,,,-1
29.09.2023 14:15,Benfica,Oporto,1,0,1.45,0.28,67,33,14,6,2,3,9,3,3,0,8,21,9,5,3,1,21,29,3,1,18,10,0,1,4,5,,,,,,,121,82,78,31,,,,,,,1
28.09.2023 14:15,Estrela,SC Braga,2,4,1.51,3.08,51,49,17,17,9,9,6,6,2,2,13,11,8,6,2,1,31,25,5,7,9,13,0,0,1,3,,,,,,,102,91,55,49,,,,,,,-2
25.09.2023 14:15,Sporting CP,Rio Ave,2,0,1.71,0.34,54,46,10,7,6,2,3,4,1,1,13,22,4,2,8,1,17,13,2,4,14,12,0,0,1,5,,,,,,,110,85,46,20,,,,,,,2
24.09.2023 14:30,SC Braga,Boavista,4,1,4.11,1.07,60,40,24,8,9,2,9,3,6,3,10,9,6,2,1,1,10,16,1,5,9,11,0,1,2,3,,,,,,,122,55,75,22,,,,,,,3
24.09.2023 12:00,Portimonense,Benfica,1,3,1.36,1.72,35,65,9,13,2,7,7,6,0,0,9,8,3,4,1,2,13,14,4,1,12,11,0,0,1,0,,,,,,,78,111,27,55,,,,,,,-2
24.09.2023 09:30,Chaves,Estrela,2,2,1.87,1.71,51,49,17,10,8,3,7,3,2,4,13,15,9,5,2,1,26,23,1,6,13,12,0,1,4,4,,,,,,,114,82,62,29,,,,,,,0
23.09.2023 14:30,Oporto,Gil Vicente,2,1,1.71,0.74,65,35,19,11,7,4,9,2,3,5,13,18,6,3,3,1,28,18,3,5,16,14,0,0,1,3,,,,,,,141,80,70,24,,,,,,,1
23.09.2023 12:00,Casa Pia,V. Guimaraes,0,0,0.68,1.21,46,54,10,14,2,3,6,7,2,4,13,16,8,9,1,2,24,26,3,2,15,11,0,0,3,2,,,,,,,68,116,28,38,,,,,,,0
23.09.2023 09:30,Estoril,Vizela,2,2,0.72,0.22,42,58,16,11,6,7,6,2,4,2,16,14,5,3,1,1,17,21,5,4,13,15,0,0,1,2,,,,,,,96,88,43,56,,,,,,,0
23.09.2023 09:30,Moreirense,Farense,1,0,0.89,0.41,54,46,15,10,3,2,10,8,2,0,7,4,11,3,1,0,5,7,2,2,10,17,0,0,1,2,,,,,,,108,100,38,52,,,,,,,1
22.09.2023 14:15,Famalicao,Arouca,1,0,0.12,2.67,40,60,7,13,4,6,2,5,1,2,24,15,6,8,1,2,17,24,6,3,15,23,1,1,5,2,,,,,,,75,108,35,55,,,,,,,1
18.09.2023 14:15,Boavista,Chaves,4,1,2.11,1.69,44,56,8,23,5,12,2,8,1,3,16,13,3,12,1,1,14,29,11,1,12,17,0,0,1,3,,,,,,,55,135,13,67,,,,,,,3
17.09.2023 14:30,Sporting CP,Moreirense,3,0,1.21,0.3,68,32,20,7,9,1,8,4,3,2,15,10,8,2,1,0,30,14,1,6,10,16,0,1,3,3,,,,,,,156,71,59,12,,,,,,,3
17.09.2023 12:00,V. Guimaraes,Portimonense,1,2,0.74,1,52,48,11,9,3,2,4,5,4,2,11,16,10,3,2,2,29,31,0,2,16,13,0,0,2,4,,,,,,,114,88,69,30,,,,,,,-1
17.09.2023 09:30,Arouca,Casa Pia,0,1,0.4,0.94,52,48,12,15,5,2,4,11,3,2,11,12,2,7,0,4,26,20,1,5,13,9,0,0,2,3,,,,,,,115,89,40,31,,,,,,,-1
17.09.2023 09:30,Gil Vicente,Estoril,5,3,2.13,2.32,50,50,10,19,5,6,3,10,2,3,14,7,5,8,0,2,21,24,3,1,11,15,0,0,3,2,,,,,,,80,102,47,60,,,,,,,2
16.09.2023 14:30,Vizela,Benfica,1,2,1.57,2.05,36,64,12,17,2,7,4,6,6,4,7,16,2,3,1,1,18,24,5,1,15,7,0,0,2,1,,,,,,,81,170,31,84,,,,,,,-1
16.09.2023 12:00,Farense,SC Braga,3,1,3.45,1.24,42,58,16,17,4,7,7,7,5,3,10,16,7,3,0,1,23,27,6,1,16,10,0,0,4,5,,,,,,,94,117,45,44,,,,,,,2
16.09.2023 09:30,Rio Ave,Famalicao,1,1,0.25,0.36,54,46,5,12,0,4,5,7,0,1,18,12,3,3,1,1,29,13,3,0,15,20,0,0,1,3,,,,,,,92,90,22,40,,,,,,,0
15.09.2023 13:15,Estrela,Oporto,0,1,1.12,0.42,55,45,9,10,1,4,5,3,3,3,22,13,10,6,1,1,30,24,3,1,12,21,0,0,3,5,,,,,,,112,110,54,40,,,,,,,-1
09.09.2023 12:00,Moreirense,SC Braga,2,3,0.87,0.74,47,53,11,12,3,5,6,4,2,3,12,14,4,5,3,1,19,26,2,1,12,11,0,0,2,2,,,,,,,112,157,75,107,,,,,,,-1
03.09.2023 14:30,SC Braga,Sporting CP,1,1,0.43,0.32,59,41,8,6,2,2,4,2,2,2,13,19,4,2,3,4,18,35,1,1,17,10,0,0,2,5,,,,,,,126,102,60,45,,,,,,,0
03.09.2023 12:00,Oporto,Arouca,1,1,2.53,0.32,68,32,12,9,3,2,7,4,2,3,13,11,5,2,1,1,32,14,1,2,10,12,0,0,3,2,,,,,,,161,72,94,13,,,,,,,0
03.09.2023 09:30,Chaves,Moreirense,1,2,0.78,0.92,66,34,13,9,3,2,8,7,2,0,15,7,3,4,0,1,25,20,0,2,14,21,0,0,3,4,,,,,,,141,78,57,31,,,,,,,-1
03.09.2023 09:30,Estoril,Boavista,1,2,0.67,0.94,62,38,13,14,4,8,8,2,1,4,15,20,10,5,1,3,25,13,6,3,21,12,0,0,3,1,,,,,,,109,68,63,22,,,,,,,-1
02.09.2023 14:30,Benfica,V. Guimaraes,4,0,2.14,1.28,76,24,20,8,9,0,3,4,8,4,16,12,11,2,3,2,21,13,0,5,9,14,0,1,2,4,,,,,,,140,69,106,26,,,,,,,4
02.09.2023 12:00,Famalicao,Farense,1,0,,,57,43,21,6,4,1,10,5,7,0,14,18,12,4,3,0,18,24,1,3,16,14,0,1,1,3,,,,,,,115,89,57,25,,,,,,,1
02.09.2023 12:00,Portimonense,Estrela,1,1,,,51,49,15,10,4,1,8,8,3,1,18,13,3,7,2,2,26,27,0,3,12,16,0,0,3,6,,,,,,,109,121,42,54,,,,,,,0
